product_id,brand,name,price,category,category_code,rating,review_count,link,crawled_at
3210502,미니멀프로젝트,미니멀프로젝트(MINIMALPROJECT) 피그먼트 스몰로고 오버핏 반팔티셔츠 MST145 [DARK GRAY] - 사이즈 & 후기,24800원,상의,001,4.7,290,https://www.musinsa.com/products/3210502,2025-03-24 17:49:06
4743748,필루미네이트,필루미네이트(FILLUMINATE) 데일리 에센셜 코튼 셔츠-옐로우 - 사이즈 & 후기,37200원,상의,001,5.0,1,https://www.musinsa.com/products/4743748,2025-03-24 17:49:11
4828789,꼼파뇨,꼼파뇨(CPGN STUDIO) 라가티나 자수 후드티 블랙 - 사이즈 & 후기,52000원,상의,001,5.0,2,https://www.musinsa.com/products/4828789,2025-03-24 17:49:14
4770794,에스피오나지,에스피오나지(ESPIONAGE) Traveler Hooded Jacket Dark Grey - 사이즈 & 후기,134100원,아우터,002,4.7,6,https://www.musinsa.com/products/4770794,2025-03-24 17:49:40
3839156,지오다노,지오다노(GIORDANO) 나일론 후드 봄버 자켓 074507 [2color] - 사이즈 & 후기,85000원,아우터,002,4.9,38,https://www.musinsa.com/products/3839156,2025-03-24 17:49:45
4320599,지오다노,지오다노(GIORDANO) 베이직 가디건(12GG) 354905 [5color] - 사이즈 & 후기,19000원,아우터,002,4.7,51,https://www.musinsa.com/products/4320599,2025-03-24 17:49:49
4262818,아웃스탠딩,아웃스탠딩(OUTSTANDING) HEAVY CANVAS WASHING WORK JACKET_BEIGE - 사이즈 & 후기,161100원,아우터,002,4.9,52,https://www.musinsa.com/products/4262818,2025-03-24 17:49:54
4322935,스컬프터,스컬프터(SCULPTOR) Beaded Saint Hoodie Zip-Up Dirty White - 사이즈 & 후기,158400원,아우터,002,4.6,152,https://www.musinsa.com/products/4322935,2025-03-24 17:50:00
4354495,인더스트,인더스트(INDUST) VTG 워시드 블루종_3COLOR - 사이즈 & 후기,89900원,아우터,002,4.9,28,https://www.musinsa.com/products/4354495,2025-03-24 17:50:05
4730781,카비시,카비시(CAVISH) HOODED CHECK WIND BREAKER BLUE(CV2FSUB962A) - 사이즈 & 후기,143100원,아우터,002,4.2,5,https://www.musinsa.com/products/4730781,2025-03-24 17:50:12
4567346,페플,페플(FP142) 피그먼트 초어 자켓 베이지 SJOT1479 - 사이즈 & 후기,95800원,아우터,002,4.7,18,https://www.musinsa.com/products/4567346,2025-03-24 17:50:16
4634822,썸플레이스,썸플레이스(SOME PLACE) 코듀로이 헤링턴 오버핏 카라 캐쥬얼 점퍼 _ 2COLOR - 사이즈 & 후기,56800원,아우터,002,4.8,4,https://www.musinsa.com/products/4634822,2025-03-24 17:50:25
3865936,맨인스토어 프로덕트,맨인스토어 프로덕트(MIS PRODUCT) 스페셜 후드 바람막이_Black - 사이즈 & 후기,39900원,아우터,002,4.7,547,https://www.musinsa.com/products/3865936,2025-03-24 17:50:29
4347182,도프제이슨,도프제이슨(DOFFJASON) 루이 레더 카라 워크 자켓 KHAKI - 사이즈 & 후기,175000원,아우터,002,4.9,73,https://www.musinsa.com/products/4347182,2025-03-24 17:50:34
3823079,유니폼브릿지,유니폼브릿지(UNIFORM BRIDGE) swing top blouson brown - 사이즈 & 후기,153300원,아우터,002,5.0,22,https://www.musinsa.com/products/3823079,2025-03-24 17:50:38
3899718,르,르(LE) faux leather over-fit blazer (black) - 사이즈 & 후기,166800원,아우터,002,4.1,19,https://www.musinsa.com/products/3899718,2025-03-24 17:50:43
4768374,썸플레이스,썸플레이스(SOME PLACE) 레터링 프린티드 베이직 벌룬핏 와이드 코튼 팬츠[블랙] - 사이즈 & 후기,36260원,바지,003,4.5,8,https://www.musinsa.com/products/4768374,2025-03-24 17:51:16
3119699,제로,제로(XERO) Nylon Deep One Tuck String Pants [New 3 Colors] - 사이즈 & 후기,38700원,바지,003,4.9,2583,https://www.musinsa.com/products/3119699,2025-03-24 17:51:21
3852357,에즈카톤,에즈카톤(EZKATON) 파츠 더블니 팬츠 딥브라운 MMLP6756 - 사이즈 & 후기,56900원,바지,003,4.7,96,https://www.musinsa.com/products/3852357,2025-03-24 17:51:26
3495035,데케트,데케트(DECET) Mid Rise Wide Jeans DCPT027YLBlack - 사이즈 & 후기,43400원,바지,003,0.0,0,https://www.musinsa.com/products/3495035,2025-03-24 17:51:30
4385835,미드나잇 무브,미드나잇 무브(MIDNIGHT MOVE) sd line denim pants [blue] - 사이즈 & 후기,29400원,바지,003,5.0,4,https://www.musinsa.com/products/4385835,2025-03-24 17:51:35
4856408,트릴리온,트릴리온(TRILLION) 리버스 카펜터 셀비지 와이드 데님 팬츠 [인디고] - 사이즈 & 후기,58800원,바지,003,5.0,3,https://www.musinsa.com/products/4856408,2025-03-24 17:51:40
4790355,쿠어,쿠어(COOR) 브러쉬드 치노 팬츠 (워시드베이지) - 사이즈 & 후기,121500원,바지,003,5.0,2,https://www.musinsa.com/products/4790355,2025-03-24 17:51:44
4785750,텍스,텍스(TEXX) TX207 세미플레어 데님 (생지) - 사이즈 & 후기,61200원,바지,003,5.0,4,https://www.musinsa.com/products/4785750,2025-03-24 17:51:49
3856803,언탭트 스튜디오,언탭트 스튜디오(UNTAPPED STUDIO) 바이오 워싱 와이드 청바지 데님 팬츠 6 COLOR - 사이즈 & 후기,34970원,바지,003,4.8,1311,https://www.musinsa.com/products/3856803,2025-03-24 17:51:53
4481649,피인오,피인오(P.IN.O) 953 코튼 와이드 팬츠-블랙 - 사이즈 & 후기,46600원,바지,003,4.8,69,https://www.musinsa.com/products/4481649,2025-03-24 17:51:58
4060154,언아웃핏,언아웃핏(AOTT) 원턱 워시드 와이드 코튼 쇼츠 5 COLOR - 사이즈 & 후기,34300원,바지,003,4.8,1270,https://www.musinsa.com/products/4060154,2025-03-24 17:52:03
2447777,무신사 스탠다드,무신사 스탠다드(MUSINSA STANDARD) 리사이클 레귤러 핏 데님 팬츠 [라이트 인디고] - 사이즈 & 후기,32390원,바지,003,4.8,452,https://www.musinsa.com/products/2447777,2025-03-24 17:52:08
1850322,무신사 스탠다드,무신사 스탠다드(MUSINSA STANDARD) 슈퍼 와이드 히든 밴딩 슬랙스 [다크 그레이] - 사이즈 & 후기,38290원,바지,003,4.8,1108,https://www.musinsa.com/products/1850322,2025-03-24 17:52:11
