product_id,brand,name,price,category,category_code,rating,review_count,link,crawled_at
4374422,버블피스,버블피스(BUBBLPIECE) 노스텔지아 피그먼트 티셔츠_차콜 - 사이즈 & 후기,27300원,상의,001,4.8,175,https://www.musinsa.com/products/4374422,2025-03-24 11:35:31
3934123,노스페이스,노스페이스(THE NORTH FACE) NM5MQ03M 화이트라벨 알바니 크루넥 - 사이즈 & 후기,68600원,상의,001,4.8,30,https://www.musinsa.com/products/3934123,2025-03-24 11:35:37
2917014,블론드나인,블론드나인(BLOND9) 하프 집업 리브 니트 탑_그레이 - 사이즈 & 후기,39800원,상의,001,4.8,1755,https://www.musinsa.com/products/2917014,2025-03-24 11:35:43
4159676,오오엠엘,오오엠엘(5OML) 슬림 크롭 백리본 티셔츠 (화이트) - 사이즈 & 후기,16210원,상의,001,4.8,165,https://www.musinsa.com/products/4159676,2025-03-24 11:35:48
3489057,로맨틱크라운,로맨틱크라운(ROMANTIC CROWN) 리버스 라인 포켓 크루넥_그레이 - 사이즈 & 후기,24960원,상의,001,4.5,11,https://www.musinsa.com/products/3489057,2025-03-24 11:35:53
3794579,수아레,수아레(SUARE) 워셔블 하찌 가디건 - 6 COLOR - 사이즈 & 후기,39900원,상의,001,4.8,1017,https://www.musinsa.com/products/3794579,2025-03-24 11:35:58
2687910,애습,애습(ASP) 올데이 컴피 60수 셔츠 얼건블루 - 사이즈 & 후기,55800원,상의,001,4.9,1657,https://www.musinsa.com/products/2687910,2025-03-24 11:36:02
3076232,엑스컨테이너,엑스컨테이너(EXCONTAINER) 클레식 럭비 스트라이프 티셔츠 (3 COLOR) - 사이즈 & 후기,44100원,상의,001,5.0,42,https://www.musinsa.com/products/3076232,2025-03-24 11:36:07
3488882,로맨틱크라운,로맨틱크라운(ROMANTIC CROWN) 헤비 와플 피케 니트_라이트 그레이 - 사이즈 & 후기,19900원,상의,001,4.8,26,https://www.musinsa.com/products/3488882,2025-03-24 11:36:12
4676729,노리그렛,노리그렛(NOREGRET) Classic Overfit V-Neck Knit_Navy - 사이즈 & 후기,63200원,상의,001,5.0,16,https://www.musinsa.com/products/4676729,2025-03-24 11:36:17
4844535,나이스고스트클럽,나이스고스트클럽(NICEGHOSTCLUB) JUNJI ITO MANIAC SOUICHI GLITTER HOODIE_GREY(NG2FSUM408B) - 사이즈 & 후기,89000원,상의,001,5.0,1,https://www.musinsa.com/products/4844535,2025-03-24 11:36:22
4208144,나이키,나이키(NIKE) 스포츠웨어 클럽 티셔츠 M - 화이트:블랙 / AR4999-101 - 사이즈 & 후기,39000원,상의,001,4.7,23,https://www.musinsa.com/products/4208144,2025-03-24 11:36:26
